fighter,wc,tier_label,tier_weight,ever_champion,win_rate,n_rounds,cluster,distance_ratio,clinch_ratio,ground_ratio,head_ratio,body_ratio,leg_ratio,str_accuracy,td_per_round,td_accuracy,ctrl_per_round,sub_per_round,kd_per_round,output_per_round
Rashad Evans,Light Heavyweight,B,3.0,True,0.6363636363636364,62,0,0.5846905537459284,0.18892508143322476,0.2263843648208469,0.7882736156351792,0.14169381107491857,0.07003257328990228,0.37553516819571864,0.8548387096774194,0.424,77.98387096774194,0.0,0.06451612903225806,26.370967741935484
Rashid Magomedov,Lightweight,D,1.0,False,0.8333333333333334,18,4,0.8232323232323232,0.12121212121212122,0.05555555555555555,0.5353535353535354,0.29797979797979796,0.16666666666666666,0.49070631970260226,0.2222222222222222,0.5714285714285714,25.5,0.05555555555555555,0.2777777777777778,44.833333333333336
Raul Rosas Jr.,Bantamweight,D,1.0,False,0.8571428571428571,16,3,0.6736842105263158,0.010526315789473684,0.3157894736842105,0.6421052631578947,0.1368421052631579,0.22105263157894736,0.41125541125541126,2.0,0.5423728813559322,151.4375,0.25,0.0625,14.4375
Raulian Paiva,Flyweight,D+,0.0,False,0.42857142857142855,16,2,0.9102990033222591,0.059800664451827246,0.029900332225913623,0.584717607973422,0.26578073089701,0.14950166112956811,0.4002659574468085,0.1875,0.1875,29.625,0.0625,0.0625,47.0
Ray Borg,Flyweight,C+,2.0,False,0.5833333333333334,36,3,0.34220532319391633,0.23193916349809887,0.42585551330798477,0.714828897338403,0.25475285171102663,0.030418250950570342,0.5218253968253969,1.25,0.5,131.11111111111111,0.3333333333333333,0.0,14.0
Reinier de Ridder,Middleweight,C,0.0,False,0.6666666666666666,18,1,0.7586206896551724,0.15270935960591134,0.08866995073891626,0.5960591133004927,0.32019704433497537,0.08374384236453201,0.48564593301435405,0.7777777777777778,0.2916666666666667,93.33333333333333,0.16666666666666666,0.1111111111111111,23.22222222222222
Renan Barao,Bantamweight,B+,4.0,True,0.5294117647058824,51,2,0.8373101952277657,0.11605206073752712,0.046637744034707156,0.5835140997830802,0.22885032537960953,0.1876355748373102,0.36762360446570974,0.47058823529411764,0.4067796610169492,43.509803921568626,0.09803921568627451,0.0784313725490196,49.1764705882353
Renato Moicano,Lightweight,C,0.0,False,0.65,43,0,0.8249027237354085,0.0324254215304799,0.14267185473411154,0.7302204928664072,0.09727626459143969,0.17250324254215305,0.4920229738353542,0.4883720930232558,0.40384615384615385,57.46511627906977,0.16279069767441862,0.046511627906976744,36.44186046511628
Renato Sobral,Light Heavyweight,E,0.0,False,0.6666666666666666,20,3,0.22839506172839505,0.12345679012345678,0.6481481481481481,0.6790123456790124,0.15432098765432098,0.16666666666666666,0.5225806451612903,0.8,0.6666666666666666,124.3,0.85,0.0,15.5
Reza Madadi,Lightweight,E,0.0,False,0.42857142857142855,20,0,0.6327433628318584,0.21238938053097345,0.15486725663716813,0.8230088495575221,0.14601769911504425,0.030973451327433628,0.46502057613168724,0.95,0.3392857142857143,68.0,0.15,0.0,24.3
Ricardo Almeida,Middleweight,E,0.0,False,0.5454545454545454,25,3,0.4549019607843137,0.1450980392156863,0.4,0.611764705882353,0.25098039215686274,0.13725490196078433,0.5334728033472803,1.28,0.38095238095238093,128.0,0.44,0.0,19.12
Ricardo Lamas,Featherweight,C+,2.0,False,0.6470588235294118,38,1,0.6533333333333333,0.18333333333333332,0.16333333333333333,0.49166666666666664,0.20833333333333334,0.3,0.495458298926507,0.5526315789473685,0.3088235294117647,63.28947368421053,0.2631578947368421,0.05263157894736842,31.86842105263158
Ricardo Ramos,Featherweight,E,0.0,False,0.5333333333333333,31,0,0.855,0.0825,0.0625,0.62,0.21,0.17,0.36429872495446264,0.7419354838709677,0.575,37.87096774193548,0.2903225806451613,0.0967741935483871,35.41935483870968
Ricco Rodriguez,Heavyweight,B,3.0,True,0.7142857142857143,19,3,0.24157303370786518,0.14606741573033707,0.6123595505617978,0.797752808988764,0.1404494382022472,0.06179775280898876,0.5668789808917197,0.8947368421052632,0.40476190476190477,125.0,0.3157894736842105,0.0,16.526315789473685
Rich Clementi,Lightweight,E,0.0,False,0.5,23,0,0.6842105263157895,0.18128654970760233,0.13450292397660818,0.5555555555555556,0.15789473684210525,0.28654970760233917,0.37254901960784315,0.6086956521739131,0.42424242424242425,65.1304347826087,0.34782608695652173,0.0,19.956521739130434
Rich Franklin,Light Heavyweight,B+,4.0,True,0.7222222222222222,46,4,0.6962616822429907,0.1764018691588785,0.12733644859813084,0.6530373831775701,0.23130841121495327,0.11565420560747663,0.43451776649746193,0.30434782608695654,0.6363636363636364,49.08695652173913,0.043478260869565216,0.21739130434782608,42.82608695652174
Richard Walsh,Welterweight,E,0.0,False,0.3333333333333333,16,1,0.5353535353535354,0.24579124579124578,0.21885521885521886,0.6262626262626263,0.1750841750841751,0.19865319865319866,0.46771653543307085,0.5,0.4,86.8125,0.0625,0.1875,39.6875
Rick Story,Welterweight,D+,0.0,False,0.631578947368421,51,1,0.6082130965593785,0.22308546059933407,0.16870144284128746,0.516093229744728,0.3462819089900111,0.13762486126526083,0.417516218721038,0.7843137254901961,0.4819277108433735,88.11764705882354,0.27450980392156865,0.11764705882352941,42.31372549019608
Ricky Glenn,Featherweight,E,0.0,False,0.36363636363636365,27,1,0.5771670190274841,0.160676532769556,0.26215644820295986,0.6173361522198731,0.25158562367864695,0.13107822410147993,0.4280542986425339,0.2222222222222222,0.13333333333333333,52.51851851851852,0.1111111111111111,0.1111111111111111,40.925925925925924
Ricky Simon,Bantamweight,D+,0.0,False,0.5882352941176471,46,0,0.8018433179723502,0.08448540706605223,0.11367127496159754,0.7004608294930875,0.16282642089093702,0.13671274961597543,0.41864951768488745,1.1956521739130435,0.3741496598639456,81.56521739130434,0.08695652173913043,0.10869565217391304,33.80434782608695
Ricky Turcios,Bantamweight,E,0.0,False,0.3333333333333333,16,0,0.6887417218543046,0.15894039735099338,0.152317880794702,0.6920529801324503,0.15894039735099338,0.1490066225165563,0.4081081081081081,0.3125,0.21739130434782608,50.6875,0.125,0.0625,46.25
Riki Fukuda,Middleweight,E,0.0,False,0.4,15,2,0.7771428571428571,0.18,0.04285714285714286,0.56,0.15428571428571428,0.2857142857142857,0.4623513870541612,0.8666666666666667,0.4482758620689655,73.6,0.0,0.0,50.46666666666667
Rinat Fakhretdinov,Welterweight,D,1.0,False,0.8571428571428571,17,3,0.6580310880829016,0.17357512953367876,0.16839378238341968,0.7124352331606217,0.13730569948186527,0.15025906735751296,0.5287671232876713,1.1764705882352942,0.3448275862068966,146.52941176470588,0.058823529411764705,0.17647058823529413,42.94117647058823
Roan Carneiro,Welterweight,D,1.0,False,0.4444444444444444,20,3,0.45864661654135336,0.18796992481203006,0.3533834586466165,0.7368421052631579,0.13533834586466165,0.12781954887218044,0.48014440433212996,0.9,0.47368421052631576,114.0,0.45,0.0,13.85
Rob Emerson,Lightweight,E,0.0,False,0.42857142857142855,17,2,0.745945945945946,0.14594594594594595,0.10810810810810811,0.5621621621621622,0.11351351351351352,0.32432432432432434,0.3073089700996678,0.5882352941176471,0.5263157894736842,39.11764705882353,0.11764705882352941,0.11764705882352941,35.411764705882355
Rob Font,Bantamweight,C+,2.0,False,0.5714285714285714,58,2,0.8909218859957776,0.06544686840253343,0.043631245601688955,0.7579169598874033,0.17452498240675582,0.06755805770584096,0.45355888924353654,0.22413793103448276,0.29545454545454547,21.96551724137931,0.10344827586206896,0.1206896551724138,54.01724137931034
Robbie Lawler,Welterweight,B+,4.0,True,0.6521739130434783,72,4,0.6949025487256372,0.2158920539730135,0.08920539730134933,0.7586206896551724,0.19865067466266867,0.04272863568215892,0.48333333333333334,0.2361111111111111,0.7391304347826086,26.791666666666668,0.0,0.1388888888888889,38.333333333333336
Robert Peralta,Featherweight,E,0.0,False,0.5,20,1,0.6490066225165563,0.26490066225165565,0.08609271523178808,0.40066225165562913,0.23509933774834438,0.36423841059602646,0.4460856720827179,0.2,0.6666666666666666,26.7,0.0,0.2,33.85
Robert Whittaker,Middleweight,B,3.0,True,0.7083333333333334,70,4,0.8620209059233449,0.06759581881533101,0.07038327526132404,0.7073170731707317,0.10662020905923345,0.18606271777003483,0.43209876543209874,0.22857142857142856,0.38095238095238093,22.84285714285714,0.0,0.17142857142857143,47.44285714285714
Rodolfo Vieira,Middleweight,E,0.0,False,0.5454545454545454,26,0,0.8857868020304569,0.0532994923857868,0.06091370558375635,0.6395939086294417,0.14213197969543148,0.2182741116751269,0.5426997245179064,0.8461538461538461,0.2222222222222222,81.23076923076923,0.2692307692307692,0.038461538461538464,27.923076923076923
Rodrigo Damm,Lightweight,E,0.0,False,0.42857142857142855,19,2,0.9595375722543352,0.031791907514450865,0.008670520231213872,0.7109826589595376,0.11560693641618497,0.17341040462427745,0.36613756613756615,0.15789473684210525,0.17647058823529413,14.526315789473685,0.10526315789473684,0.0,49.73684210526316
Rodrigo Nascimento,Heavyweight,D,1.0,False,0.42857142857142855,20,0,0.8248407643312102,0.1178343949044586,0.05732484076433121,0.7133757961783439,0.15605095541401273,0.1305732484076433,0.473604826546003,0.3,0.375,60.5,0.1,0.0,33.15
Roger Huerta,Lightweight,E,0.0,False,0.75,21,3,0.4444444444444444,0.13213213213213212,0.42342342342342343,0.7747747747747747,0.12912912912912913,0.0960960960960961,0.36553238199780463,0.6190476190476191,0.4642857142857143,96.66666666666667,0.14285714285714285,0.0,43.38095238095238
Rogerio Nogueira,Light Heavyweight,E,0.0,False,0.5,28,4,0.718475073313783,0.12903225806451613,0.15249266862170088,0.7683284457478006,0.187683284457478,0.04398826979472141,0.36587982832618027,0.03571428571428571,1.0,13.857142857142858,0.07142857142857142,0.14285714285714285,33.285714285714285
Roland Delorme,Bantamweight,E,0.0,False,0.42857142857142855,15,1,0.6533333333333333,0.13333333333333333,0.21333333333333335,0.58,0.29333333333333333,0.12666666666666668,0.4424778761061947,0.7333333333333333,0.34375,54.13333333333333,0.4666666666666667,0.13333333333333333,22.6
Roman Dolidze,Middleweight,D+,0.0,False,0.6923076923076923,38,0,0.8096885813148789,0.06055363321799308,0.12975778546712802,0.6332179930795848,0.1453287197231834,0.22145328719723184,0.41612670986321093,0.3684210526315789,0.4375,74.57894736842105,0.23684210526315788,0.10526315789473684,36.55263157894737
Roman Kopylov,Middleweight,D,1.0,False,0.5833333333333334,32,4,0.9191616766467066,0.038922155688622756,0.041916167664670656,0.6601796407185628,0.19161676646706588,0.14820359281437126,0.5015015015015015,0.34375,0.5,25.03125,0.0,0.28125,41.625
Rongzhu,Lightweight,E,0.0,False,0.5,17,4,0.8758314855875832,0.024390243902439025,0.09977827050997783,0.7627494456762749,0.12416851441241686,0.1130820399113082,0.5044742729306487,0.5882352941176471,0.625,45.94117647058823,0.0,0.11764705882352941,52.588235294117645
Rony Jason,Featherweight,E,0.0,False,0.4444444444444444,18,1,0.7290322580645161,0.08387096774193549,0.1870967741935484,0.6064516129032258,0.2967741935483871,0.0967741935483871,0.44285714285714284,0.16666666666666666,0.3,37.611111111111114,0.2222222222222222,0.1111111111111111,19.444444444444443
Roosevelt Roberts,Lightweight,E,0.0,False,0.4,21,0,0.7976190476190477,0.06746031746031746,0.1349206349206349,0.7261904761904762,0.15079365079365079,0.12301587301587301,0.4144736842105263,0.23809523809523808,0.19230769230769232,56.857142857142854,0.19047619047619047,0.0,28.952380952380953
Rory MacDonald,Welterweight,C+,2.0,False,0.6923076923076923,38,0,0.7631184407796102,0.08245877061469266,0.15442278860569716,0.7481259370314842,0.1874062968515742,0.06446776611694154,0.4248407643312102,0.5526315789473685,0.4772727272727273,45.578947368421055,0.13157894736842105,0.02631578947368421,41.31578947368421
Rose Namajunas,Women's Flyweight,B+,4.0,True,0.631578947368421,63,0,0.8375,0.06826923076923076,0.09423076923076923,0.7153846153846154,0.1875,0.09711538461538462,0.41106719367588934,0.4603174603174603,0.48333333333333334,55.80952380952381,0.1111111111111111,0.09523809523809523,40.15873015873016
Ross Pearson,Lightweight,D,1.0,False,0.46153846153846156,66,2,0.8213644524236984,0.15439856373429084,0.02423698384201077,0.5278276481149012,0.28186714542190305,0.19030520646319568,0.4027476500361533,0.22727272727272727,0.35714285714285715,19.151515151515152,0.0,0.09090909090909091,41.90909090909091
Rousimar Palhares,Middleweight,E,0.0,False,0.6666666666666666,20,3,0.6717557251908397,0.06870229007633588,0.2595419847328244,0.7099236641221374,0.09923664122137404,0.19083969465648856,0.51171875,0.7,0.3888888888888889,76.2,0.8,0.05,12.8
Roxanne Modafferi,Women's Flyweight,C+,2.0,False,0.3333333333333333,37,0,0.8553054662379421,0.05627009646302251,0.08842443729903537,0.8408360128617364,0.09967845659163987,0.0594855305466238,0.30267639902676396,0.43243243243243246,0.27586206896551724,80.4054054054054,0.02702702702702703,0.02702702702702703,55.54054054054054
Roy Nelson,Heavyweight,C,0.0,False,0.47368421052631576,45,0,0.7175398633257403,0.18906605922551253,0.09339407744874716,0.7767653758542141,0.12072892938496584,0.10250569476082004,0.37329931972789115,0.35555555555555557,0.2962962962962963,54.75555555555555,0.022222222222222223,0.2,26.133333333333333
Russell Doane,Bantamweight,E,0.0,False,0.375,17,3,0.48905109489051096,0.18248175182481752,0.3284671532846715,0.7518248175182481,0.17518248175182483,0.072992700729927,0.408955223880597,0.6470588235294118,0.4583333333333333,85.82352941176471,0.23529411764705882,0.11764705882352941,19.705882352941178
Rustam Khabilov,Lightweight,D,1.0,False,0.7692307692307693,36,0,0.6578171091445427,0.08849557522123894,0.2536873156342183,0.7433628318584071,0.14454277286135694,0.11209439528023599,0.3431174089068826,1.25,0.4166666666666667,75.88888888888889,0.027777777777777776,0.027777777777777776,27.444444444444443
Ryan Bader,Light Heavyweight,C+,2.0,False,0.75,47,3,0.48180242634315423,0.1022530329289428,0.41594454072790293,0.733102253032929,0.12305025996533796,0.1438474870017331,0.43318318318318316,0.9787234042553191,0.4423076923076923,97.57446808510639,0.1276595744680851,0.14893617021276595,28.340425531914892
Ryan Benoit,Flyweight,D+,0.0,False,0.3333333333333333,23,4,0.8137254901960784,0.11437908496732026,0.0718954248366013,0.761437908496732,0.16339869281045752,0.07516339869281045,0.391304347826087,0.08695652173913043,0.2222222222222222,15.956521739130435,0.13043478260869565,0.21739130434782608,34.0
Ryan Jimmo,Light Heavyweight,D,1.0,False,0.42857142857142855,15,1,0.43478260869565216,0.3671497584541063,0.19806763285024154,0.46859903381642515,0.2222222222222222,0.30917874396135264,0.6613418530351438,0.13333333333333333,0.2857142857142857,88.33333333333333,0.0,0.26666666666666666,20.866666666666667
Ryan LaFlare,Welterweight,D,1.0,False,0.7,31,1,0.6487119437939111,0.1756440281030445,0.1756440281030445,0.48711943793911006,0.3957845433255269,0.117096018735363,0.40131578947368424,0.6774193548387096,0.44680851063829785,81.61290322580645,0.06451612903225806,0.06451612903225806,34.32258064516129
Ryan Spann,Light Heavyweight,D+,0.0,False,0.6666666666666666,26,0,0.7203947368421053,0.07236842105263158,0.20723684210526316,0.7532894736842105,0.18421052631578946,0.0625,0.3948051948051948,0.3076923076923077,0.34782608695652173,53.61538461538461,0.38461538461538464,0.23076923076923078,29.615384615384617
Sabina Mazo,Women's Flyweight,E,0.0,False,0.42857142857142855,20,2,0.8185053380782918,0.13345195729537365,0.04804270462633452,0.4875444839857651,0.25622775800711745,0.25622775800711745,0.43735408560311284,0.2,0.8,41.0,0.05,0.05,64.25
Sage Northcutt,Lightweight,E,0.0,False,0.75,18,1,0.6067415730337079,0.19101123595505617,0.20224719101123595,0.6479400749063671,0.1947565543071161,0.15730337078651685,0.5235294117647059,0.5,0.34615384615384615,43.166666666666664,0.16666666666666666,0.1111111111111111,28.333333333333332
Said Nurmagomedov,Bantamweight,D,1.0,False,0.6363636363636364,24,1,0.7601246105919003,0.14330218068535824,0.09657320872274143,0.5389408099688473,0.24610591900311526,0.21495327102803738,0.4856278366111952,0.25,0.15384615384615385,29.458333333333332,0.3333333333333333,0.08333333333333333,27.541666666666668
Sam Alvey,Middleweight,D,1.0,False,0.4166666666666667,52,2,0.7598944591029023,0.20052770448548812,0.0395778364116095,0.6741424802110818,0.15303430079155672,0.17282321899736147,0.44509688784497947,0.019230769230769232,0.14285714285714285,15.115384615384615,0.019230769230769232,0.1346153846153846,32.75
Sam Hughes,Women's Strawweight,E,0.0,False,0.5454545454545454,33,0,0.7647887323943662,0.10985915492957747,0.12535211267605634,0.6732394366197183,0.1704225352112676,0.1563380281690141,0.47523427041499333,0.36363636363636365,0.2926829268292683,78.9090909090909,0.06060606060606061,0.0,45.27272727272727
Sam Sicilia,Featherweight,E,0.0,False,0.4166666666666667,25,0,0.6588235294117647,0.12549019607843137,0.21568627450980393,0.6862745098039216,0.19607843137254902,0.11764705882352941,0.33508541392904073,0.4,0.43478260869565216,58.76,0.24,0.04,30.44
Sam Stout,Lightweight,E,0.0,False,0.42105263157894735,51,2,0.8603015075376884,0.09346733668341708,0.04623115577889447,0.4763819095477387,0.2884422110552764,0.23517587939698492,0.2889082462253194,0.19607843137254902,0.38461538461538464,30.941176470588236,0.0392156862745098,0.058823529411764705,67.52941176470588
Santiago Ponzinibbio,Welterweight,D+,0.0,False,0.6,50,2,0.9501385041551247,0.018467220683287166,0.03139427516158818,0.7063711911357341,0.12557710064635272,0.1680517082179132,0.4157389635316699,0.18,0.2727272727272727,13.94,0.0,0.22,52.1
Sara McMann,Women's Bantamweight,C+,2.0,False,0.5384615384615384,28,3,0.3474903474903475,0.21235521235521235,0.44015444015444016,0.640926640926641,0.25868725868725867,0.10038610038610038,0.444253859348199,0.9642857142857143,0.5625,150.75,0.14285714285714285,0.03571428571428571,20.821428571428573
Sarah Moras,Women's Bantamweight,D,1.0,False,0.3333333333333333,24,0,0.6342412451361867,0.06614785992217899,0.29961089494163423,0.688715953307393,0.13618677042801555,0.17509727626459143,0.3431241655540721,0.20833333333333334,0.21739130434782608,50.125,0.25,0.0,31.208333333333332
Scott Holtzman,Lightweight,E,0.0,False,0.5384615384615384,35,0,0.6376210235131397,0.1590594744121715,0.2033195020746888,0.7302904564315352,0.16182572614107885,0.1078838174273859,0.4784910655195235,0.6,0.5675675675675675,87.02857142857142,0.05714285714285714,0.11428571428571428,43.17142857142857
Scott Jorgensen,Bantamweight,D+,0.0,False,0.3333333333333333,27,0,0.7506361323155216,0.15776081424936386,0.0916030534351145,0.6666666666666666,0.1628498727735369,0.17048346055979643,0.3933933933933934,0.7777777777777778,0.40384615384615385,66.29629629629629,0.07407407407407407,0.037037037037037035,37.0
Sean Brady,Welterweight,C+,2.0,False,0.8181818181818182,32,3,0.7178631051752922,0.04006677796327212,0.24207011686143573,0.7212020033388982,0.0667779632721202,0.21202003338898165,0.5324444444444445,1.09375,0.5147058823529411,130.59375,0.25,0.03125,35.15625
Sean O'Malley,Bantamweight,B+,4.0,True,0.7857142857142857,39,4,0.9477064220183486,0.01834862385321101,0.03394495412844037,0.6669724770642201,0.24036697247706423,0.0926605504587156,0.6075808249721293,0.07692307692307693,0.42857142857142855,3.1025641025641026,0.07692307692307693,0.15384615384615385,46.0
Sean Pierson,Welterweight,E,0.0,False,0.6666666666666666,16,2,0.7651006711409396,0.15771812080536912,0.07718120805369127,0.7046979865771812,0.18456375838926176,0.11073825503355705,0.3983957219251337,0.125,0.18181818181818182,53.1875,0.125,0.0625,46.75
Sean Sherk,Welterweight,B+,4.0,True,0.6666666666666666,38,3,0.5301204819277109,0.1566265060240964,0.3132530120481928,0.7493975903614458,0.10361445783132531,0.14698795180722893,0.34698996655518394,1.3157894736842106,0.4424778761061947,137.81578947368422,0.10526315789473684,0.0,31.473684210526315
Sean Spencer,Welterweight,E,0.0,False,0.375,23,2,0.8574561403508771,0.1074561403508772,0.03508771929824561,0.756578947368421,0.16885964912280702,0.07456140350877193,0.32432432432432434,0.043478260869565216,0.3333333333333333,18.26086956521739,0.0,0.13043478260869565,61.130434782608695
Sean Strickland,Middleweight,B,3.0,True,0.72,84,4,0.9213991769547325,0.03209876543209877,0.046502057613168724,0.8078189300411522,0.1411522633744856,0.05102880658436214,0.42504810215147804,0.21428571428571427,0.6206896551724138,24.19047619047619,0.047619047619047616,0.08333333333333333,68.05952380952381
Sean Woodson,Featherweight,E,0.0,False,0.7,26,4,0.9334257975034674,0.056865464632454926,0.009708737864077669,0.710124826629681,0.15117891816920942,0.13869625520110956,0.4660633484162896,0.19230769230769232,0.5555555555555556,22.23076923076923,0.11538461538461539,0.11538461538461539,59.5
Sedriques Dumas,Middleweight,E,0.0,False,0.3333333333333333,17,2,0.7703703703703704,0.05185185185185185,0.17777777777777778,0.45925925925925926,0.1925925925925926,0.34814814814814815,0.4426229508196721,0.29411764705882354,0.2777777777777778,82.94117647058823,0.0,0.0,17.941176470588236
Sergei Pavlovich,Heavyweight,C+,2.0,False,0.7272727272727273,17,4,0.8237410071942446,0.0683453237410072,0.1079136690647482,0.8273381294964028,0.1079136690647482,0.06474820143884892,0.4419713831478537,0.11764705882352941,0.25,26.647058823529413,0.0,0.4117647058823529,37.0
Serghei Spivac,Heavyweight,D+,0.0,False,0.6428571428571429,29,3,0.6138392857142857,0.03794642857142857,0.3482142857142857,0.9397321428571429,0.03571428571428571,0.024553571428571428,0.47761194029850745,1.103448275862069,0.5925925925925926,85.27586206896552,0.13793103448275862,0.0,32.3448275862069
Sergio Moraes,Welterweight,E,0.0,False,0.5714285714285714,37,0,0.9101654846335697,0.028368794326241134,0.061465721040189124,0.7659574468085106,0.17257683215130024,0.061465721040189124,0.4259818731117825,0.3783783783783784,0.3888888888888889,48.45945945945946,0.13513513513513514,0.02702702702702703,26.83783783783784
Sergio Pettis,Flyweight,C+,2.0,False,0.6428571428571429,43,0,0.8913308913308914,0.05128205128205128,0.057387057387057384,0.7875457875457875,0.10012210012210013,0.11233211233211234,0.3743144424131627,0.27906976744186046,0.4,25.372093023255815,0.11627906976744186,0.023255813953488372,50.883720930232556
Seth Baczynski,Welterweight,E,0.0,False,0.45454545454545453,23,0,0.6741935483870968,0.20967741935483872,0.11612903225806452,0.6645161290322581,0.22580645161290322,0.10967741935483871,0.31568228105906315,0.2608695652173913,0.16666666666666666,55.34782608695652,0.21739130434782608,0.08695652173913043,42.69565217391305
SeungWoo Choi,Featherweight,E,0.0,False,0.36363636363636365,24,4,0.703125,0.17447916666666666,0.12239583333333333,0.5989583333333334,0.21875,0.18229166666666666,0.3890577507598784,0.25,0.5454545454545454,49.208333333333336,0.0,0.20833333333333334,41.125
Shamil Abdurakhimov,Heavyweight,D+,0.0,False,0.45454545454545453,24,1,0.6733067729083665,0.23904382470119523,0.08764940239043825,0.5936254980079682,0.18725099601593626,0.21912350597609562,0.4426807760141093,0.2916666666666667,0.23333333333333334,30.583333333333332,0.041666666666666664,0.08333333333333333,23.625
Shane Burgos,Featherweight,D+,0.0,False,0.7272727272727273,31,4,0.8211538461538461,0.10192307692307692,0.07692307692307693,0.6384615384615384,0.19134615384615383,0.1701923076923077,0.5241935483870968,0.12903225806451613,0.4444444444444444,29.0,0.12903225806451613,0.1935483870967742,64.0
Shane Young,Featherweight,E,0.0,False,0.2857142857142857,16,2,0.9302949061662198,0.06970509383378017,0.0,0.5710455764075067,0.26541554959785524,0.16353887399463807,0.40720524017467247,0.1875,0.1875,21.625,0.0,0.0625,57.25
Shara Magomedov,Middleweight,D,1.0,False,0.8333333333333334,17,2,0.7930327868852459,0.14754098360655737,0.05942622950819672,0.430327868852459,0.3073770491803279,0.26229508196721313,0.6296774193548387,0.0,0.0,6.823529411764706,0.0,0.11764705882352941,45.588235294117645
Shavkat Rakhmonov,Welterweight,C+,2.0,False,1.0,16,3,0.5614754098360656,0.24180327868852458,0.19672131147540983,0.6967213114754098,0.26229508196721313,0.040983606557377046,0.6009852216748769,0.4375,0.25925925925925924,139.75,0.375,0.0625,25.375
Shawn Jordan,Heavyweight,E,0.0,False,0.6,19,3,0.502127659574468,0.2,0.2978723404255319,0.8042553191489362,0.1148936170212766,0.08085106382978724,0.4978813559322034,0.47368421052631576,0.34615384615384615,74.63157894736842,0.0,0.15789473684210525,24.842105263157894
Shayilan Nuerdanbieke,Featherweight,E,0.0,False,0.5,15,3,0.6048387096774194,0.07258064516129033,0.3225806451612903,0.8306451612903226,0.08064516129032258,0.08870967741935484,0.45925925925925926,0.9333333333333333,0.35,126.4,0.06666666666666667,0.2,18.0
Sijara Eubanks,Women's Bantamweight,C+,2.0,False,0.5,28,0,0.7249134948096886,0.06747404844290658,0.20761245674740483,0.7560553633217993,0.17301038062283736,0.07093425605536333,0.4323111443530292,0.6071428571428571,0.4473684210526316,100.78571428571429,0.10714285714285714,0.03571428571428571,47.75
Siyar Bahadurzada,Welterweight,E,0.0,False,0.5,20,4,0.49242424242424243,0.22348484848484848,0.2840909090909091,0.7234848484848485,0.20454545454545456,0.07196969696969698,0.4074074074074074,0.4,0.6153846153846154,47.05,0.1,0.25,32.4
Soa Palelei,Heavyweight,D,1.0,False,0.5714285714285714,15,3,0.3140495867768595,0.21487603305785125,0.47107438016528924,0.7520661157024794,0.1487603305785124,0.09917355371900827,0.5734597156398105,0.6,0.45,85.6,0.0,0.0,14.066666666666666
Sodiq Yusuff,Featherweight,D+,0.0,False,0.6,24,2,0.7847866419294991,0.1261595547309833,0.08905380333951762,0.5714285714285714,0.18181818181818182,0.24675324675324675,0.4847122302158273,0.125,0.25,47.833333333333336,0.125,0.125,46.333333333333336
Song Kenan,Welterweight,E,0.0,False,0.5454545454545454,24,2,0.8388429752066116,0.11570247933884298,0.045454545454545456,0.6425619834710744,0.1756198347107438,0.18181818181818182,0.46990291262135925,0.125,0.3,8.583333333333334,0.0,0.20833333333333334,42.916666666666664
Song Yadong,Bantamweight,C,0.0,False,0.6875,45,2,0.8576017130620985,0.059957173447537475,0.08244111349036402,0.6220556745182013,0.1905781584582441,0.1873661670235546,0.43604108309990663,0.24444444444444444,0.39285714285714285,39.2,0.044444444444444446,0.15555555555555556,47.6
Spencer Fisher,Lightweight,E,0.0,False,0.5625,42,1,0.6342229199372057,0.27001569858712715,0.09576138147566719,0.478806907378336,0.31868131868131866,0.20251177394034536,0.43510928961748635,0.21428571428571427,0.3,36.023809523809526,0.23809523809523808,0.07142857142857142,34.857142857142854
Stefan Struve,Heavyweight,D+,0.0,False,0.5416666666666666,46,2,0.8358974358974359,0.05982905982905983,0.10427350427350428,0.5299145299145299,0.22564102564102564,0.24444444444444444,0.4744525547445255,0.15217391304347827,0.4666666666666667,26.391304347826086,0.45652173913043476,0.06521739130434782,26.804347826086957
Stephan Bonnar,Light Heavyweight,E,0.0,False,0.6153846153846154,37,3,0.4335511982570806,0.3202614379084967,0.24618736383442266,0.7058823529411765,0.19389978213507625,0.10021786492374728,0.3974025974025974,0.4594594594594595,0.4146341463414634,96.45945945945945,0.35135135135135137,0.05405405405405406,31.216216216216218
Stephen Thompson,Welterweight,C+,2.0,False,0.5714285714285714,66,2,0.8955916473317865,0.06805877803557618,0.03634957463263728,0.662799690641918,0.23588553750966745,0.10131477184841454,0.46014234875444837,0.07575757575757576,0.35714285714285715,17.545454545454547,0.0,0.15151515151515152,42.57575757575758
Steve Cantwell,Light Heavyweight,E,0.0,False,0.16666666666666666,16,2,0.84,0.116,0.044,0.472,0.368,0.16,0.31685678073510776,0.1875,0.3,11.6875,0.1875,0.0,49.3125
Steve Erceg,Flyweight,D+,0.0,False,0.625,25,2,0.8862815884476535,0.09747292418772563,0.016245487364620937,0.740072202166065,0.18231046931407943,0.0776173285198556,0.47594501718213056,0.36,0.28125,33.24,0.12,0.04,46.56
